system:index,date,surfacePressure,.geo
20030101,2003-01-01,94196.13232235826,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030102,2003-01-02,94267.54331407529,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030103,2003-01-03,94288.14568398795,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030104,2003-01-04,94300.92267428961,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030105,2003-01-05,94376.25272597098,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030106,2003-01-06,94428.76137369702,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030107,2003-01-07,94370.97962130405,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030108,2003-01-08,94202.2707481,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030109,2003-01-09,94275.28847604893,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030110,2003-01-10,94358.38573937971,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030111,2003-01-11,94397.10541210932,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030112,2003-01-12,94416.31573087785,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030113,2003-01-13,94413.39002747693,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030114,2003-01-14,94445.91601516724,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030115,2003-01-15,94509.66872195824,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030116,2003-01-16,94430.71578340778,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030117,2003-01-17,94420.16747994853,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030118,2003-01-18,94404.7756780316,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030119,2003-01-19,94287.99421897005,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030120,2003-01-20,94191.0750835715,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030121,2003-01-21,94200.5967394525,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030122,2003-01-22,94099.63781869435,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030123,2003-01-23,93935.91728617378,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030124,2003-01-24,93869.19653445738,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030125,2003-01-25,93986.57069896124,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030126,2003-01-26,94143.1815566869,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030127,2003-01-27,94155.9158995654,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030128,2003-01-28,94162.2671602952,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030129,2003-01-29,94223.56598967728,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030130,2003-01-30,94168.0820552894,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030131,2003-01-31,94167.6773327188,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030201,2003-02-01,94188.28420999135,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030202,2003-02-02,94281.33300640312,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030203,2003-02-03,94178.53379331403,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030204,2003-02-04,94170.4201779568,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030205,2003-02-05,94169.99871371836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030206,2003-02-06,94125.43100844114,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030207,2003-02-07,93991.68520694638,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030208,2003-02-08,93847.44711653261,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030209,2003-02-09,93786.11638969973,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030210,2003-02-10,93842.7645005282,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030211,2003-02-11,93933.12126253598,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030212,2003-02-12,93968.63345035522,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030213,2003-02-13,93974.85230562136,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030214,2003-02-14,93952.57336171043,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030215,2003-02-15,94079.0621624381,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030216,2003-02-16,94140.05028774115,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030217,2003-02-17,94060.42284657122,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030218,2003-02-18,94065.78755224742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030219,2003-02-19,94129.26335222379,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030220,2003-02-20,94208.68081972889,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030221,2003-02-21,94283.73238372718,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030222,2003-02-22,94201.95444645603,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030223,2003-02-23,94060.80887655253,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030224,2003-02-24,94080.58022213241,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030225,2003-02-25,94015.95137735891,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030226,2003-02-26,93981.33687402216,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030227,2003-02-27,94029.49892599645,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030228,2003-02-28,93998.47418310524,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030301,2003-03-01,93944.22687985498,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030302,2003-03-02,93949.05895742249,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030303,2003-03-03,93958.57211091388,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030304,2003-03-04,93890.56602587657,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030305,2003-03-05,93922.62750548363,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030306,2003-03-06,93984.29286220201,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030307,2003-03-07,93935.38858710596,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030308,2003-03-08,93901.37730598009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030309,2003-03-09,93943.5320838404,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030310,2003-03-10,93917.83823386887,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030311,2003-03-11,93843.63343599555,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030312,2003-03-12,93948.02552404515,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030313,2003-03-13,94141.24582984502,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030314,2003-03-14,94144.06269730406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030315,2003-03-15,93913.3583701587,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030316,2003-03-16,93891.08734661409,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030317,2003-03-17,94041.49204045419,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030318,2003-03-18,94069.98675548949,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030319,2003-03-19,94011.03049425808,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030320,2003-03-20,93911.1508882721,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030321,2003-03-21,93931.35709131933,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030322,2003-03-22,94066.53999277316,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030323,2003-03-23,94075.11856862898,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030324,2003-03-24,93963.12584456154,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030325,2003-03-25,93920.13111075816,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030326,2003-03-26,94021.92735407957,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030327,2003-03-27,93958.82707614267,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030328,2003-03-28,93838.55825543772,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030329,2003-03-29,93753.52214356877,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030330,2003-03-30,93834.78448404407,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030331,2003-03-31,93875.14294757448,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030401,2003-04-01,93735.0556521612,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030402,2003-04-02,93673.0055129936,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030403,2003-04-03,93687.37657509129,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030404,2003-04-04,93771.79396542866,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030405,2003-04-05,93792.40352632731,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030406,2003-04-06,93856.10905826757,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030407,2003-04-07,94105.39779931601,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030408,2003-04-08,93991.6565935373,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030409,2003-04-09,93801.37300621155,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030410,2003-04-10,93889.70458122849,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030411,2003-04-11,94032.65401111681,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030412,2003-04-12,93972.4803610771,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030413,2003-04-13,93844.15040350263,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030414,2003-04-14,93858.92599347254,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030415,2003-04-15,93888.88695354767,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030416,2003-04-16,93931.45154886988,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030417,2003-04-17,93865.61612302953,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030418,2003-04-18,93833.6441040418,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030419,2003-04-19,93643.4334589353,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030420,2003-04-20,93632.10128230408,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030421,2003-04-21,93694.57359035227,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030422,2003-04-22,93806.29482717613,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030423,2003-04-23,93853.8910682663,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030424,2003-04-24,93786.59922429542,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030425,2003-04-25,93633.32163229828,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030426,2003-04-26,93553.09931073498,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030427,2003-04-27,93558.18086170414,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030428,2003-04-28,93609.03915276544,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030429,2003-04-29,93734.75316627006,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030430,2003-04-30,93712.09307588529,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030501,2003-05-01,93542.90472144037,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030502,2003-05-02,93521.62539401583,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030503,2003-05-03,93589.48006483297,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030504,2003-05-04,93554.29876466017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030505,2003-05-05,93583.62974352611,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030506,2003-05-06,93715.04223769224,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030507,2003-05-07,93723.07016979695,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030508,2003-05-08,93713.2268787525,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030509,2003-05-09,93670.54586398983,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030510,2003-05-10,93634.12753049159,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030511,2003-05-11,93502.1944949866,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030512,2003-05-12,93440.41190174672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030513,2003-05-13,93472.75946662162,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030514,2003-05-14,93476.41387122998,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030515,2003-05-15,93531.7665826478,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030516,2003-05-16,93548.58734794706,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030517,2003-05-17,93584.4563925539,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030518,2003-05-18,93658.29514241031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030519,2003-05-19,93773.66242482091,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030520,2003-05-20,93872.87732794817,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030521,2003-05-21,93886.12030794473,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030522,2003-05-22,93813.51829746671,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030523,2003-05-23,93789.38718039433,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030524,2003-05-24,93830.01898365907,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030525,2003-05-25,93884.20992517355,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030526,2003-05-26,93882.8016668009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030527,2003-05-27,93739.53812914739,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030528,2003-05-28,93694.83620367119,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030529,2003-05-29,93801.56084797859,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030530,2003-05-30,93793.30294566865,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030531,2003-05-31,93746.23669863418,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030601,2003-06-01,93577.56590663709,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030602,2003-06-02,93499.7615684472,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030603,2003-06-03,93524.61363119517,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030604,2003-06-04,93512.88966334492,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030605,2003-06-05,93485.09804849641,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030606,2003-06-06,93502.46383958026,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030607,2003-06-07,93489.47415046446,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030608,2003-06-08,93555.32251215157,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030609,2003-06-09,93528.96467255922,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030610,2003-06-10,93481.78538331334,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030611,2003-06-11,93458.88376904574,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030612,2003-06-12,93497.2838795259,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030613,2003-06-13,93501.34124540673,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030614,2003-06-14,93438.74974064775,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030615,2003-06-15,93214.79221080232,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030616,2003-06-16,93166.83945502962,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030617,2003-06-17,93286.9458020982,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030618,2003-06-18,93311.07728447844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030619,2003-06-19,93168.14354984135,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030620,2003-06-20,93067.64856528443,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030621,2003-06-21,93046.06439507977,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030622,2003-06-22,93112.22060529003,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030623,2003-06-23,93207.24194792089,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030624,2003-06-24,93303.81059707476,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030625,2003-06-25,93354.21639940713,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030626,2003-06-26,93383.31862455064,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030627,2003-06-27,93444.14154280744,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030628,2003-06-28,93477.76054495401,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030629,2003-06-29,93392.89714067167,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030630,2003-06-30,93299.1114370548,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030701,2003-07-01,93289.02683667619,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030702,2003-07-02,93350.09296304717,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030703,2003-07-03,93363.27817642207,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030704,2003-07-04,93256.65482901654,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030705,2003-07-05,93249.7363266693,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030706,2003-07-06,93385.78810279023,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030707,2003-07-07,93538.17135124921,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030708,2003-07-08,93458.76244887075,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030709,2003-07-09,93451.84683965691,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030710,2003-07-10,93460.8753258118,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030711,2003-07-11,93367.4464714739,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030712,2003-07-12,93339.66232987655,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030713,2003-07-13,93307.71953269119,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030714,2003-07-14,93304.37054010716,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030715,2003-07-15,93319.8935801405,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030716,2003-07-16,93349.0820566261,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030717,2003-07-17,93454.13529354063,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030718,2003-07-18,93595.3226250213,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030719,2003-07-19,93473.91331242929,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030720,2003-07-20,93468.90602428094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030721,2003-07-21,93582.86787998525,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030722,2003-07-22,93509.01164226809,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030723,2003-07-23,93328.42291853801,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030724,2003-07-24,93277.02153160294,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030725,2003-07-25,93271.42301060265,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030726,2003-07-26,93222.09610474954,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030727,2003-07-27,93165.69493619299,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030728,2003-07-28,93362.6769684425,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030729,2003-07-29,93667.76875080136,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030730,2003-07-30,93713.0817638642,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030731,2003-07-31,93678.23904586733,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030801,2003-08-01,93695.25447207219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030802,2003-08-02,93746.64565308017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030803,2003-08-03,93786.81151842646,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030804,2003-08-04,93725.82664562114,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030805,2003-08-05,93568.66009422264,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030806,2003-08-06,93384.157017102,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030807,2003-08-07,93369.84958946443,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030808,2003-08-08,93389.22749445331,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030809,2003-08-09,93391.60606803907,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030810,2003-08-10,93509.59569698026,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030811,2003-08-11,93685.9023098794,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030812,2003-08-12,93713.7055121212,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030813,2003-08-13,93633.96625417631,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030814,2003-08-14,93611.393332782,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030815,2003-08-15,93611.76286810507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030816,2003-08-16,93759.49187705446,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030817,2003-08-17,93750.9152025762,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030818,2003-08-18,93664.85563693206,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030819,2003-08-19,93492.62559852541,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030820,2003-08-20,93333.1898929866,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030821,2003-08-21,93382.49670790695,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030822,2003-08-22,93452.57343100006,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030823,2003-08-23,93347.54067252479,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030824,2003-08-24,93309.65595717287,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030825,2003-08-25,93485.71432140523,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030826,2003-08-26,93553.05185632758,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030827,2003-08-27,93670.6180445085,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030828,2003-08-28,93693.72683979764,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030829,2003-08-29,93705.6740343632,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030830,2003-08-30,93709.47995030675,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030831,2003-08-31,93693.52821612239,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030901,2003-09-01,93673.48015782906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030902,2003-09-02,93630.49090300637,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030903,2003-09-03,93659.79269855456,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030904,2003-09-04,93700.92626863348,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030905,2003-09-05,93645.23128038322,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030906,2003-09-06,93686.96477955182,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030907,2003-09-07,93783.81276474889,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030908,2003-09-08,93747.88879260821,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030909,2003-09-09,93707.46270815136,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030910,2003-09-10,93719.38209453318,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030911,2003-09-11,93749.96579279401,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030912,2003-09-12,93668.31937133463,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030913,2003-09-13,93702.36779080173,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030914,2003-09-14,93722.78896119301,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030915,2003-09-15,93697.81984318621,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030916,2003-09-16,93734.38806282134,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030917,2003-09-17,93797.51589145914,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030918,2003-09-18,93924.6930003097,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030919,2003-09-19,93928.3274035515,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030920,2003-09-20,93857.1914605772,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030921,2003-09-21,93911.36324072532,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030922,2003-09-22,93875.37680414498,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030923,2003-09-23,93786.06014841574,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030924,2003-09-24,93759.05316022816,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030925,2003-09-25,93777.01385645178,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030926,2003-09-26,93663.68426144388,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030927,2003-09-27,93471.68285713234,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030928,2003-09-28,93465.79721381575,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030929,2003-09-29,93625.7388130152,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030930,2003-09-30,93670.12158972972,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031001,2003-10-01,93715.97819991835,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031002,2003-10-02,93755.30602088734,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031003,2003-10-03,93798.58919423514,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031004,2003-10-04,93758.58108413727,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031005,2003-10-05,93644.12055710892,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031006,2003-10-06,93577.6087175433,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031007,2003-10-07,93522.98039572596,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031008,2003-10-08,93614.09431544713,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031009,2003-10-09,93800.9930223726,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031010,2003-10-10,93843.36518476432,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031011,2003-10-11,93852.37415678112,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031012,2003-10-12,93889.51089485074,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031013,2003-10-13,94073.49938152533,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031014,2003-10-14,94121.85132962196,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031015,2003-10-15,94069.83140867743,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031016,2003-10-16,94006.99957980827,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031017,2003-10-17,93954.27262476354,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031018,2003-10-18,93964.79888949436,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031019,2003-10-19,93996.15113857447,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031020,2003-10-20,93964.94506950336,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031021,2003-10-21,93923.45530234152,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031022,2003-10-22,93956.19070472676,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031023,2003-10-23,93974.56763341487,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031024,2003-10-24,93883.75921173392,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031025,2003-10-25,93947.30149208683,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031026,2003-10-26,93965.41641962081,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031027,2003-10-27,94091.92398533541,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031028,2003-10-28,94169.41302398719,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031029,2003-10-29,94187.070807612,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031030,2003-10-30,94121.875445669,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031031,2003-10-31,94029.33502332617,"{""type"":""MultiPoint"",""coordinates"":[]}"
