system:index,evaporation_from_bare_soil_sum,date,.geo
20060515,-7.19E-04,2006-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060516,-6.48E-04,2006-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060517,-6.81E-04,2006-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060518,-4.94E-04,2006-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060519,-5.02E-04,2006-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060520,-4.83E-04,2006-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060521,-5.64E-04,2006-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060522,-5.31E-04,2006-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060523,-4.49E-04,2006-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060524,-4.17E-04,2006-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060525,-6.45E-04,2006-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060526,-6.01E-04,2006-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060527,-7.85E-04,2006-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060528,-0.001417832,2006-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060529,-0.001047401,2006-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060530,-0.00269248,2006-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060531,-0.00179463,2006-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060601,-0.001712048,2006-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060602,-0.001220619,2006-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060603,-0.001711322,2006-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060604,-0.00164659,2006-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060605,-0.001199171,2006-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060606,-0.002049259,2006-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060607,-0.001937166,2006-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060608,-0.002127572,2006-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060609,-0.002003353,2006-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060610,-0.001341417,2006-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060611,-0.001614271,2006-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060612,-0.001352662,2006-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060613,-0.00154235,2006-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060614,-0.0012136,2006-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060615,-0.001361429,2006-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060616,-0.001221314,2006-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060617,-0.001058348,2006-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060618,-0.002125826,2006-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060619,-0.001750647,2006-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060620,-0.001565998,2006-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060621,-0.001542451,2006-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060622,-0.001027358,2006-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060623,-8.37E-04,2006-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060624,-0.001646552,2006-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060625,-0.001736271,2006-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060626,-0.002204044,2006-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060627,-0.001931563,2006-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060628,-0.001132112,2006-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060629,-0.00100391,2006-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060630,-5.29E-04,2006-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060701,-0.0012704,2006-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060702,-1.19E-04,2006-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060703,-3.83E-05,2006-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060704,-5.10E-05,2006-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060705,-0.002467893,2006-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060706,-0.002543334,2006-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060707,-0.003098231,2006-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060708,-0.002410487,2006-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060709,-0.002422082,2006-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060710,-0.001978677,2006-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060711,-0.001786087,2006-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060712,-0.001761552,2006-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060713,-0.001847714,2006-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060714,-0.001771526,2006-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060715,-0.001729426,2006-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060716,-0.001971141,2006-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060717,-0.001756296,2006-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060718,-0.001724811,2006-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060719,-0.001508411,2006-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060720,-0.001668785,2006-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060721,-0.001265592,2006-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060722,-7.34E-04,2006-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060723,-0.001262096,2006-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060724,-0.001401365,2006-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060725,-0.001509344,2006-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060726,-7.10E-04,2006-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060727,-3.15E-04,2006-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060728,-2.97E-04,2006-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060729,-8.19E-05,2006-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060730,-0.00118356,2006-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060731,-0.001753619,2006-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060801,-0.001999255,2006-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060802,-0.001256005,2006-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060803,-3.71E-05,2006-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060804,-1.64E-06,2006-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060805,-3.11E-05,2006-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060806,-0.002019145,2006-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060807,-0.002202684,2006-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060808,-0.002516361,2006-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060809,-0.002656652,2006-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060810,-0.002210504,2006-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060811,-0.001840996,2006-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060812,-0.002016529,2006-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060813,-0.002107651,2006-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060814,-0.002588436,2006-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060815,-0.002359927,2006-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060816,-0.001968785,2006-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060817,-0.001409383,2006-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060818,-0.002939219,2006-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060819,-0.003036324,2006-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060820,-0.002759726,2006-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060821,-0.003040847,2006-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060822,-0.002895884,2006-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060823,-0.00248321,2006-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060824,-0.002581994,2006-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060825,-0.00283963,2006-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060826,-0.002853042,2006-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060827,-0.002437336,2006-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060828,-0.001656847,2006-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060829,-0.001344602,2006-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060830,-0.001535951,2006-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060831,-0.002603088,2006-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060901,-0.002722657,2006-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060902,-0.002887105,2006-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060903,-0.002372301,2006-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060904,-0.002115853,2006-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060905,-0.001484168,2006-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060906,-0.002274515,2006-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060907,-0.002210301,2006-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060908,-0.003025977,2006-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060909,-0.003203913,2006-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060910,-0.002859246,2006-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060911,-0.002693363,2006-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060912,-0.002355991,2006-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060913,-0.001826063,2006-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060914,-0.001809589,2006-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060915,-0.001159544,2006-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060916,-0.00119592,2006-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060917,-5.30E-04,2006-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060918,-4.28E-04,2006-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060919,-1.66E-05,2006-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060920,-0.001487156,2006-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060921,-0.002033386,2006-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060922,-8.88E-04,2006-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060923,-0.002121373,2006-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060924,-0.00182098,2006-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060925,-8.88E-04,2006-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060926,-0.002584962,2006-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060927,-0.00286804,2006-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060928,-0.00273653,2006-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060929,-0.003428653,2006-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060930,-0.001702461,2006-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061001,-4.02E-04,2006-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061002,-0.001440858,2006-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061003,-0.002179512,2006-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061004,-0.002293124,2006-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061005,-0.002243183,2006-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061006,-0.002473526,2006-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061007,-0.002761851,2006-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061008,-0.003135126,2006-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061009,-0.003034915,2006-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061010,-0.003680164,2006-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061011,-0.003232263,2006-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061012,-0.002652027,2006-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061013,-0.002930183,2006-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061014,-0.002868451,2006-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061015,-0.002972297,2006-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061016,-0.003134895,2006-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061017,-0.003184195,2006-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061018,-0.002850999,2006-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061019,-0.00311137,2006-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061020,-0.002847965,2006-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061021,-0.002686467,2006-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061022,-0.002725915,2006-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061023,-0.002339867,2006-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061024,-0.002307653,2006-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061025,-0.002586525,2006-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061026,-0.002226677,2006-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061027,-0.001939426,2006-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061028,-9.47E-04,2006-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061029,-4.59E-04,2006-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061030,-8.90E-04,2006-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061031,-3.59E-04,2006-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061101,-1.70E-04,2006-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061102,-4.11E-04,2006-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061103,-2.89E-04,2006-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061104,-0.001260707,2006-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061105,-0.001774296,2006-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061106,-6.59E-04,2006-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061107,-0.001319618,2006-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061108,-0.001005093,2006-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061109,-0.001461149,2006-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061110,-0.00196359,2006-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061111,-0.00257502,2006-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061112,-0.002914101,2006-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061113,-0.002744869,2006-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061114,-0.002137569,2006-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061115,-0.001914224,2006-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061116,-0.001988868,2006-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061117,-0.002175814,2006-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061118,-0.002085297,2006-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061119,-0.002016756,2006-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061120,-0.002615256,2006-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061121,-0.002491461,2006-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061122,-0.002416817,2006-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061123,-0.002286935,2006-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061124,-0.001925464,2006-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061125,-0.002232645,2006-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061126,-0.002099797,2006-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061127,-0.002045099,2006-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061128,-0.002155913,2006-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061129,-0.001930732,2006-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061130,-0.001748668,2006-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061201,-0.001999768,2006-12-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061202,-0.001847364,2006-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061203,-0.00166751,2006-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061204,-0.001649031,2006-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061205,-0.00167921,2006-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061206,-0.001762812,2006-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061207,-0.001694034,2006-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061208,-0.00152435,2006-12-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061209,-0.001535788,2006-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061210,-0.001569386,2006-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061211,-0.00154408,2006-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061212,-0.001559463,2006-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061213,-0.001412082,2006-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061214,-0.001491379,2006-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061215,-0.001525107,2006-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061216,-0.00149153,2006-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061217,-0.001414529,2006-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061218,-0.00140304,2006-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061219,-0.001257392,2006-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061220,-9.17E-04,2006-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061221,-0.001009677,2006-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061222,-9.27E-04,2006-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061223,-7.26E-04,2006-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061224,-8.31E-04,2006-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061225,-0.001065401,2006-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061226,-0.001154777,2006-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061227,-0.001108084,2006-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061228,-0.001205393,2006-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061229,-0.001110148,2006-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061230,-0.001154581,2006-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061231,-0.001122523,2006-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070101,-0.001141827,2007-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070102,-0.001086693,2007-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070103,-0.00111973,2007-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070104,-0.001100847,2007-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070105,-0.001074147,2007-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070106,-9.37E-04,2007-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070107,-9.37E-04,2007-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070108,-9.40E-04,2007-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070109,-9.20E-04,2007-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070110,-8.71E-04,2007-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070111,-9.55E-04,2007-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070112,-9.37E-04,2007-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070113,-9.52E-04,2007-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070114,-9.55E-04,2007-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070115,-9.72E-04,2007-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070116,-0.001071768,2007-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070117,-0.001081172,2007-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070118,-9.23E-04,2007-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070119,-9.96E-04,2007-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070120,-0.00104178,2007-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070121,-0.001036326,2007-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070122,-0.001067333,2007-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070123,-0.001004172,2007-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070124,-7.67E-04,2007-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070125,-8.00E-04,2007-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070126,-8.66E-04,2007-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070127,-8.78E-04,2007-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070128,-8.40E-04,2007-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070129,-8.49E-04,2007-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070130,-8.54E-04,2007-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070131,-8.91E-04,2007-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070201,-8.78E-04,2007-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070202,-8.44E-04,2007-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070203,-8.72E-04,2007-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070204,-8.48E-04,2007-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070205,-9.47E-04,2007-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070206,-9.26E-04,2007-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070207,-7.77E-04,2007-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070208,-7.18E-04,2007-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070209,-7.24E-04,2007-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070210,-6.14E-04,2007-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070211,-6.41E-04,2007-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070212,-4.82E-04,2007-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070213,-6.25E-04,2007-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070214,-6.98E-04,2007-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070215,-7.73E-04,2007-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070216,-7.20E-04,2007-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070217,-5.54E-04,2007-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070218,-5.46E-04,2007-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070219,-6.21E-04,2007-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070220,-6.58E-04,2007-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070221,-7.10E-04,2007-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070222,-7.17E-04,2007-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070223,-7.22E-04,2007-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070224,-6.98E-04,2007-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070225,-8.12E-04,2007-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070226,-8.26E-04,2007-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070227,-8.07E-04,2007-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070228,-7.45E-04,2007-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070301,-6.84E-04,2007-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070302,-6.60E-04,2007-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070303,-7.29E-04,2007-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070304,-6.94E-04,2007-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070305,-7.08E-04,2007-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070306,-5.71E-04,2007-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070307,-5.55E-04,2007-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070308,-6.48E-04,2007-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070309,-5.41E-04,2007-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070310,-5.42E-04,2007-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070311,-4.83E-04,2007-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070312,-6.23E-04,2007-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070313,-6.14E-04,2007-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070314,-6.98E-04,2007-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070315,-6.41E-04,2007-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070316,-6.42E-04,2007-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070317,-7.02E-04,2007-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070318,-7.28E-04,2007-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
