system:index,evaporation_from_bare_soil_sum,date,.geo
20070817,-0.001223916,2007-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070818,-0.001166684,2007-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070819,-7.71E-04,2007-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070820,-0.001125237,2007-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070821,-0.001293214,2007-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070822,-0.001412042,2007-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070823,-0.001434448,2007-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070824,-0.001747156,2007-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070825,-0.001280501,2007-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070826,-3.09E-04,2007-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070827,-4.17E-04,2007-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070828,-5.54E-04,2007-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070829,-1.20E-04,2007-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070830,-0.0010828,2007-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070831,-7.90E-04,2007-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070901,-9.27E-04,2007-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070902,-0.001093445,2007-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070903,-9.69E-04,2007-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070904,-0.001139936,2007-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070905,-9.89E-04,2007-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070906,-0.001271041,2007-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070907,-0.001073211,2007-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070908,-0.001866498,2007-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070909,-0.002090319,2007-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070910,-0.002665031,2007-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070911,-0.002135096,2007-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070912,-0.001699083,2007-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070913,-0.00173318,2007-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070914,-0.002138922,2007-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070915,-0.002221385,2007-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070916,-0.002325103,2007-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070917,-0.002206695,2007-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070918,-1.22E-04,2007-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070919,-1.60E-04,2007-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070920,-7.01E-04,2007-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070921,-0.001133111,2007-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070922,-0.001030117,2007-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070923,-8.60E-04,2007-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070924,-0.001130796,2007-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070925,-0.001229525,2007-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070926,-0.001600759,2007-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070927,-0.001192327,2007-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070928,-8.52E-04,2007-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070929,-0.001878787,2007-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070930,-0.002171085,2007-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071001,-0.002916965,2007-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071002,-0.002775766,2007-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071003,-0.002605854,2007-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071004,-0.002867493,2007-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071005,-0.00295905,2007-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071006,-0.002424621,2007-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071007,-0.002475674,2007-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071008,-0.001572054,2007-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071009,-0.001150728,2007-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071010,-0.002255965,2007-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071011,-0.002736413,2007-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071012,-0.002675998,2007-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071013,-0.002533164,2007-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071014,-0.003035212,2007-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071015,-0.002964352,2007-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071016,-0.002525005,2007-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071017,-0.002435361,2007-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071018,-0.002869065,2007-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071019,-0.002717874,2007-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071020,-0.002448446,2007-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071021,-0.002463527,2007-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071022,-0.002435236,2007-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071023,-0.002621775,2007-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071024,-0.002475335,2007-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071025,-0.002396663,2007-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071026,-0.002401521,2007-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071027,-0.002302947,2007-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071028,-0.002229598,2007-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071029,-0.002094761,2007-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071030,-0.001499883,2007-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071031,-0.001341664,2007-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071101,-8.78E-04,2007-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071102,-0.001217314,2007-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071103,-0.002019035,2007-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071104,-0.001882244,2007-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071105,-0.001674225,2007-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071106,-0.001746228,2007-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071107,-0.001616531,2007-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071108,-0.001951583,2007-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071109,-0.001838882,2007-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071110,-0.001891933,2007-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071111,-0.001661023,2007-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071112,-0.001671334,2007-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071113,-0.001565544,2007-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071114,-0.00163477,2007-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071115,-0.001611323,2007-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071116,-0.001589823,2007-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071117,-0.001491754,2007-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071118,-0.001430363,2007-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071119,-0.001347412,2007-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071120,-0.001350956,2007-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071121,-0.001373149,2007-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071122,-0.001359035,2007-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071123,-0.001294077,2007-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071124,-0.001253472,2007-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071125,-0.001232976,2007-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071126,-0.00118404,2007-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071127,-0.001158535,2007-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071128,-0.001160942,2007-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071129,-9.61E-04,2007-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071130,-9.79E-04,2007-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071201,-9.23E-04,2007-12-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071202,-9.33E-04,2007-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071203,-9.76E-04,2007-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071204,-8.37E-04,2007-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071205,-8.22E-04,2007-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071206,-6.61E-04,2007-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071207,-8.89E-04,2007-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071208,-9.48E-04,2007-12-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071209,-9.58E-04,2007-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071210,-9.26E-04,2007-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071211,-9.35E-04,2007-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071212,-8.84E-04,2007-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071213,-7.38E-04,2007-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071214,-8.37E-04,2007-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071215,-7.24E-04,2007-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071216,-8.21E-04,2007-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071217,-8.50E-04,2007-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071218,-8.74E-04,2007-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071219,-8.59E-04,2007-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071220,-7.15E-04,2007-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071221,-8.38E-04,2007-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071222,-8.71E-04,2007-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071223,-9.73E-04,2007-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071224,-9.68E-04,2007-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071225,-9.28E-04,2007-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071226,-8.97E-04,2007-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071227,-9.10E-04,2007-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071228,-8.85E-04,2007-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071229,-8.84E-04,2007-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071230,-8.38E-04,2007-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071231,-8.24E-04,2007-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080101,-8.27E-04,2008-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080102,-8.21E-04,2008-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080103,-7.19E-04,2008-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080104,-7.66E-04,2008-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080105,-7.74E-04,2008-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080106,-7.61E-04,2008-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080107,-7.11E-04,2008-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080108,-7.13E-04,2008-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080109,-7.56E-04,2008-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080110,-7.71E-04,2008-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080111,-7.58E-04,2008-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080112,-7.66E-04,2008-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080113,-7.87E-04,2008-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080114,-7.72E-04,2008-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080115,-7.76E-04,2008-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080116,-7.70E-04,2008-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080117,-7.82E-04,2008-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080118,-7.68E-04,2008-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080119,-7.43E-04,2008-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080120,-7.38E-04,2008-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080121,-7.15E-04,2008-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080122,-6.98E-04,2008-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080123,-6.81E-04,2008-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080124,-6.87E-04,2008-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080125,-6.54E-04,2008-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080126,-5.90E-04,2008-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080127,-6.02E-04,2008-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080128,-6.73E-04,2008-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080129,-7.17E-04,2008-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080130,-5.39E-04,2008-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080131,-6.14E-04,2008-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080201,-6.63E-04,2008-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080202,-6.79E-04,2008-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080203,-5.45E-04,2008-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080204,-5.53E-04,2008-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080205,-6.00E-04,2008-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080206,-5.89E-04,2008-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080207,-5.57E-04,2008-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080208,-5.63E-04,2008-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080209,-5.90E-04,2008-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080210,-5.90E-04,2008-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080211,-6.58E-04,2008-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080212,-6.31E-04,2008-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080213,-6.79E-04,2008-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080214,-6.51E-04,2008-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080215,-5.98E-04,2008-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080216,-6.24E-04,2008-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080217,-7.82E-04,2008-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080218,-7.88E-04,2008-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080219,-7.72E-04,2008-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080220,-7.57E-04,2008-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080221,-7.63E-04,2008-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080222,-7.76E-04,2008-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080223,-7.69E-04,2008-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080224,-7.47E-04,2008-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080225,-7.60E-04,2008-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080226,-7.56E-04,2008-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080227,-7.33E-04,2008-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080228,-7.39E-04,2008-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080229,-7.68E-04,2008-02-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080301,-7.84E-04,2008-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080302,-7.86E-04,2008-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080303,-7.72E-04,2008-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080304,-7.72E-04,2008-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080305,-7.77E-04,2008-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080306,-7.73E-04,2008-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080307,-7.84E-04,2008-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080308,-7.81E-04,2008-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080309,-7.59E-04,2008-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080310,-7.31E-04,2008-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080311,-7.02E-04,2008-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080312,-6.85E-04,2008-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080313,-6.29E-04,2008-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080314,-6.62E-04,2008-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080315,-6.96E-04,2008-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080316,-7.28E-04,2008-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080317,-6.30E-04,2008-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080318,-6.93E-04,2008-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080319,-7.14E-04,2008-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080320,-7.63E-04,2008-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080321,-5.40E-04,2008-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080322,-4.15E-04,2008-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080323,-8.02E-04,2008-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080324,-0.001371255,2008-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080325,-0.001258278,2008-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080326,-0.001231757,2008-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080327,-0.001294063,2008-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080328,-0.001112154,2008-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080329,-0.001100553,2008-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080330,-9.68E-04,2008-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080331,-0.00101455,2008-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080401,-9.13E-04,2008-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080402,-9.18E-04,2008-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080403,-8.27E-04,2008-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080404,-7.98E-04,2008-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080405,-8.13E-04,2008-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080406,-7.76E-04,2008-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080407,-5.51E-04,2008-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080408,-8.31E-04,2008-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080409,-8.91E-04,2008-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080410,-0.001048229,2008-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080411,-9.68E-04,2008-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080412,-8.64E-04,2008-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080413,-7.73E-04,2008-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080414,-8.43E-04,2008-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080415,-8.35E-04,2008-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080416,-7.78E-04,2008-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080417,-7.88E-04,2008-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080418,-7.64E-04,2008-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080419,-7.39E-04,2008-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080420,-7.76E-04,2008-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080421,-7.52E-04,2008-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080422,-7.03E-04,2008-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080423,-7.20E-04,2008-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080424,-7.11E-04,2008-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080425,-6.64E-04,2008-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080426,-5.92E-04,2008-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080427,-6.50E-04,2008-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080428,-5.90E-04,2008-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080429,-6.02E-04,2008-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080430,-6.18E-04,2008-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080501,-5.32E-04,2008-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080502,-6.47E-04,2008-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080503,-5.67E-04,2008-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080504,-5.67E-04,2008-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080505,-5.33E-04,2008-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080506,-5.40E-04,2008-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080507,-5.50E-04,2008-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080508,-5.56E-04,2008-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080509,-5.21E-04,2008-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080510,-5.16E-04,2008-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080511,-5.13E-04,2008-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080512,-5.21E-04,2008-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080513,-5.54E-04,2008-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080514,-5.26E-04,2008-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080515,-4.93E-04,2008-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080516,-5.05E-04,2008-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080517,-4.26E-04,2008-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080518,-4.14E-04,2008-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080519,-4.18E-04,2008-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080520,-3.30E-04,2008-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080521,-4.08E-04,2008-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080522,-4.24E-04,2008-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080523,-4.45E-04,2008-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080524,-5.66E-04,2008-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080525,-5.56E-04,2008-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080526,-4.97E-04,2008-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080527,-5.01E-04,2008-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080528,-5.24E-04,2008-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080529,-4.97E-04,2008-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080530,-4.80E-04,2008-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080531,-4.31E-04,2008-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080601,-4.83E-04,2008-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080602,-5.14E-04,2008-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080603,-4.91E-04,2008-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080604,-3.11E-04,2008-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080605,-7.35E-04,2008-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080606,-3.91E-04,2008-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080607,-9.22E-05,2008-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080608,-4.47E-05,2008-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080609,-2.60E-04,2008-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080610,-2.15E-04,2008-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080611,-4.89E-04,2008-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080612,-1.56E-04,2008-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080613,-5.12E-04,2008-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080614,-5.42E-04,2008-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080615,-9.14E-04,2008-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080616,-7.83E-04,2008-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
