system:index,Albedo_BSA_shortwave,date,.geo
2013_07_11,0.11691180654338551,2013-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_12,0.11691180654338551,2013-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_13,0.11691180654338551,2013-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_14,0.11691180654338551,2013-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_15,,2013-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_16,,2013-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_17,,2013-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_18,,2013-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_19,,2013-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_20,,2013-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_21,,2013-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_22,0.135,2013-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_23,0.135,2013-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_24,0.135,2013-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_25,0.135,2013-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_26,0.135,2013-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_27,0.1377843597919114,2013-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_28,0.13258611825192823,2013-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_29,0.1351682434684514,2013-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_30,0.13517967848627055,2013-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_31,0.13517326872291904,2013-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_01,0.13462425885572413,2013-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_02,0.13396196636481256,2013-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_03,0.1339454274057122,2013-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_04,0.13480874039805585,2013-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_05,0.1348640574941557,2013-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_06,0.13490083247776585,2013-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_07,0.13586344234410624,2013-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_08,0.13564560296388967,2013-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_09,0.13569940400049296,2013-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_10,0.13575183346282876,2013-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_11,0.1368772830452247,2013-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_12,0.13685346729039968,2013-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_13,0.13763710669565402,2013-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_14,0.13773799143283297,2013-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_15,0.13783438824580452,2013-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_16,0.13776970524843127,2013-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_17,0.13782302350072634,2013-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_18,0.13785393993134204,2013-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_19,0.13785656151607004,2013-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_20,0.1379713773974133,2013-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_21,0.1383033182076011,2013-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
