system:index,Albedo_BSA_shortwave,date,.geo
2003_01_01,0.1500607333508358,2003-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_02,0.15133694320469054,2003-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_03,0.15153865844053552,2003-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_04,0.15131180537323882,2003-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_05,0.15122230480020976,2003-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_06,0.15146841391973417,2003-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_07,0.15196918335901383,2003-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_08,0.1517315851047391,2003-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_09,0.1516574840518287,2003-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_10,0.1503383440390259,2003-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_11,0.1505520897088397,2003-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_12,0.14995066450992384,2003-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_13,0.15001158520591065,2003-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_14,0.14827430707353315,2003-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_15,0.14842017137361174,2003-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_16,0.1483190521990031,2003-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_17,0.14820492699134372,2003-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_18,0.14770219463145925,2003-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_19,0.1475528110518492,2003-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_20,0.1475652487540439,2003-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_21,0.14742434641951563,2003-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_22,0.14736825653580485,2003-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_23,0.14795905831948936,2003-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_24,0.14793232491037853,2003-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_25,0.14783813500043708,2003-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_26,0.14774208708577413,2003-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_27,0.1481681166389786,2003-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_28,0.14859600419690472,2003-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_29,0.1485414007169712,2003-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_30,0.14941042231354368,2003-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_31,0.14913065052024124,2003-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_01,0.1492329282154411,2003-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_02,0.14906544548395556,2003-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_03,0.14952164029028583,2003-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_04,0.14961001573839286,2003-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_05,0.1499878901809914,2003-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_06,0.15014374398880825,2003-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_07,0.15003418728687587,2003-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_08,0.1505033881262568,2003-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_09,0.15033986185188417,2003-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_10,0.15059164880353465,2003-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_11,0.1505752220132114,2003-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_12,0.1499661839975502,2003-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_13,0.149716479,2003-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_14,0.14958416816133688,2003-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_15,0.14971319830263793,2003-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_16,0.14961102847893604,2003-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_17,0.14977321842600283,2003-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_18,0.1497741589745833,2003-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_19,0.14991226650334655,2003-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_20,0.14950807121921347,2003-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_21,0.14904658996456532,2003-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_22,0.14914340084868105,2003-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_23,0.14905400498709478,2003-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_24,0.14906054508071215,2003-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_25,0.1490814777549324,2003-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_26,0.14984437201977327,2003-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_27,0.14976939061201267,2003-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_28,0.15014718491622553,2003-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01,0.15019467168292583,2003-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_02,0.15021871035478374,2003-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_03,0.15021280458462752,2003-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_04,0.15003127870860494,2003-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_05,0.15020016186184876,2003-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_06,0.15028017411085354,2003-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_07,0.15040863554836167,2003-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_08,0.15081624305525182,2003-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_09,0.15035705848899775,2003-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_10,0.15059963252985692,2003-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_11,0.15051373638391877,2003-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_12,0.15037814427577761,2003-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_13,0.15013874185222445,2003-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_14,0.1483917712935824,2003-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_15,0.14865667789492099,2003-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_16,0.1480543549586596,2003-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_17,0.14781252460737565,2003-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_18,0.148062645,2003-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_19,0.14827803053501895,2003-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_20,0.14802548230456275,2003-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_21,0.14794492322498792,2003-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_22,0.14792792773087188,2003-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_23,0.14811947154293711,2003-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_24,0.1489784330023185,2003-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_25,0.14955831401198644,2003-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_26,0.14981105910144793,2003-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_27,0.14975396998993828,2003-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_28,0.15109490791373203,2003-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_29,0.1511034822170699,2003-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_30,0.15160868804409647,2003-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_31,0.15152462924887364,2003-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01,0.15190437026991563,2003-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_02,0.15230775624480522,2003-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_03,0.15253674701430514,2003-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_04,0.15281613368913774,2003-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_05,0.15273835250885862,2003-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_06,0.15224395205389568,2003-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_07,0.15248707292532487,2003-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_08,0.1526760356970996,2003-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_09,0.15180712192134396,2003-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_10,0.15183094186097396,2003-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_11,0.1516854193096812,2003-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_12,0.1514439826764076,2003-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_13,0.14998027035303388,2003-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_14,0.1499303119121572,2003-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_15,0.14995017279846018,2003-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_16,0.15036668270703007,2003-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_17,0.15053160680694694,2003-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_18,0.15044732927949608,2003-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_19,0.15046712454613065,2003-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_20,0.15087462268690682,2003-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_21,0.15015029091386334,2003-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_22,0.15039999562535553,2003-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_23,0.15005083336978883,2003-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_24,0.1502623255610483,2003-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_25,0.15096056257929044,2003-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_26,0.15111826851568316,2003-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_27,0.15161072225381692,2003-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_28,0.15155553611269085,2003-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_29,0.15331888971521074,2003-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_30,0.15347103985301203,2003-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01,0.15394011111597186,2003-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_02,0.15409558598363893,2003-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_03,0.15430167548886656,2003-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_04,0.15470514895664728,2003-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_05,0.15519814952535108,2003-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_06,0.15538667483266985,2003-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_07,0.15587998162649286,2003-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_08,0.15667155168642566,2003-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_09,0.15691327267159552,2003-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_10,0.15818894089855207,2003-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_11,0.1597152837089109,2003-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_12,0.1604048514808171,2003-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_13,0.1612875656204011,2003-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_14,0.16168508482824231,2003-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_15,0.16143317124457884,2003-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_16,0.1611237569544838,2003-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_17,0.1605509208626799,2003-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_18,0.160746336,2003-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_19,0.16051019292182517,2003-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_20,0.16076044446388732,2003-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_21,0.16071420447088675,2003-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_22,0.16098412004024668,2003-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_23,0.16085734284089417,2003-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_24,0.16114571941029787,2003-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_25,0.16124362395555356,2003-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_26,0.1612720810184173,2003-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_27,0.16142624349271625,2003-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_28,0.1616646178747977,2003-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_29,0.16178839844262657,2003-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_30,0.1619193753007569,2003-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_31,0.16217310468524437,2003-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_01,0.16244400454963032,2003-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_02,0.16322671595432872,2003-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_03,0.1635297038365633,2003-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_04,0.163129249,2003-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_05,0.1629127220881773,2003-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_06,0.1630071486703473,2003-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_07,0.16427712699671465,2003-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_08,0.1648337971982559,2003-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_09,0.16410436216668214,2003-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_10,0.1654836057354857,2003-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_11,0.16473751610409687,2003-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_12,0.16538260789659087,2003-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_13,0.1625842741208296,2003-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_14,0.16181521447977654,2003-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_15,0.1576745611205824,2003-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_16,0.1577771736626273,2003-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_17,0.1578005344883196,2003-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_18,0.1606102771362587,2003-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_19,0.1596427181559647,2003-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_20,0.16280833148681584,2003-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_21,0.16277974739641032,2003-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_22,0.1547106072252114,2003-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_23,0.1546368178324366,2003-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_24,0.15455649500384322,2003-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_25,0.1545038431975404,2003-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_26,0.1493025,2003-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_27,0.14325000000000002,2003-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_28,0.1406666666666667,2003-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_29,,2003-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_30,,2003-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_01,,2003-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_02,,2003-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_03,,2003-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_04,,2003-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_05,,2003-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_06,,2003-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_07,,2003-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_08,,2003-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_09,,2003-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_10,,2003-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_11,,2003-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_12,,2003-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_13,,2003-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_14,,2003-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_15,,2003-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_16,,2003-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_17,,2003-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_18,,2003-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_19,,2003-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_20,,2003-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_21,,2003-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_22,0.15994859038142625,2003-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_23,0.15994859038142625,2003-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_24,0.15994859038142625,2003-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_25,0.15994859038142625,2003-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_26,0.15994859038142625,2003-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_27,0.15994859038142625,2003-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_28,0.15994859038142625,2003-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_29,0.15960281923714761,2003-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_30,0.15965588723051413,2003-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_31,0.15960281923714764,2003-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_01,0.15960281923714764,2003-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_02,0.15960281923714764,2003-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_03,0.15960281923714764,2003-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_04,0.15960281923714764,2003-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_05,0.15960281923714764,2003-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_06,,2003-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_07,,2003-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_08,,2003-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_09,,2003-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_10,,2003-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_11,,2003-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_12,,2003-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_13,,2003-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_14,,2003-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_15,,2003-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_16,,2003-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_17,,2003-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_18,0.176,2003-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_19,0.176,2003-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_20,0.176,2003-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_21,0.17500000000000002,2003-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_22,0.17500000000000002,2003-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_23,0.16652407407407407,2003-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_24,0.16632654320987653,2003-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_25,0.153,2003-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_26,0.153,2003-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_27,0.19214285714285714,2003-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_28,0.19214285714285714,2003-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_29,0.19199999999999998,2003-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_30,0.19199999999999998,2003-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_31,0.19199999999999998,2003-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_01,0.18375444839857652,2003-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_02,0.18401779359430606,2003-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_03,0.17210377833753152,2003-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_04,0.1722070528967255,2003-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_05,0.1722141057934509,2003-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_06,0.1722528967254408,2003-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_07,0.17247204030226704,2003-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_08,0.16343331441543701,2003-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_09,0.16345814415437004,2003-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_10,0.16313356710232713,2003-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_11,0.16297003506534913,2003-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_12,0.158814212,2003-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_13,0.15876249760582276,2003-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_14,0.15853169890825522,2003-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_15,0.15843535721126226,2003-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_16,0.15856866500670377,2003-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_17,0.16079118732363804,2003-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_18,0.16082396353375308,2003-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_19,0.164,2003-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_20,0.164,2003-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_21,0.164,2003-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_22,0.164,2003-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_23,0.15026539923954374,2003-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_24,0.1415058670143416,2003-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_25,0.14142242503259453,2003-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_26,0.138,2003-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_27,0.138,2003-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_28,0.1441,2003-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_29,0.1441,2003-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_30,0.14416274509803922,2003-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_01,0.14447549019607842,2003-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_02,0.14460098039215685,2003-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_03,0.1427642028100184,2003-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_04,0.14331054654855424,2003-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_05,0.14459671064687563,2003-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_06,0.14435005938242282,2003-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_07,0.14451663347515162,2003-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_08,0.14395260072619093,2003-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_09,0.1441028260203857,2003-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_10,0.14425123583708813,2003-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_11,0.14436217682313307,2003-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_12,0.14445548799160066,2003-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_13,0.1445381469005643,2003-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
