system:index,Albedo_BSA_shortwave,date,.geo
2003_01_01,0.16446039762950887,2003-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_02,0.1649309163133593,2003-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_03,0.1655012550394448,2003-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_04,0.1659040231235854,2003-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_05,0.1659056889717876,2003-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_06,0.16591386552361098,2003-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_07,0.1658811090984085,2003-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_08,0.16600312068439751,2003-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_09,0.16594995067883778,2003-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_10,0.16612369209247274,2003-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_11,0.16643476872858964,2003-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_12,0.16647694459888387,2003-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_13,0.16640101571105123,2003-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_14,0.16646139318829886,2003-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_15,0.16655586921821441,2003-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_16,0.16640534820739972,2003-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_17,0.16653092705848557,2003-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_18,0.16607319439711563,2003-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_19,0.16614499345373612,2003-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_20,0.1663185644851762,2003-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_21,0.1661968685546203,2003-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_22,0.16619631077712166,2003-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_23,0.16633641515863426,2003-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_24,0.16624134697939041,2003-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_25,0.16634285919256742,2003-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_26,0.16658209731513496,2003-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_27,0.1665225209390744,2003-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_28,0.16661646968093613,2003-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_29,0.16655097297200266,2003-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_30,0.1666912190397614,2003-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_31,0.16659593593629457,2003-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_01,0.16664211130440962,2003-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_02,0.16654279774567365,2003-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_03,0.16687826281901777,2003-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_04,0.16696119769714982,2003-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_05,0.16704835087970954,2003-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_06,0.16723060243556828,2003-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_07,0.16718951163082627,2003-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_08,0.16693194755815377,2003-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_09,0.1669350772100361,2003-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_10,0.166761575,2003-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_11,0.16669429050343423,2003-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_12,0.16668988105065874,2003-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_13,0.1660819616232239,2003-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_14,0.16607934005960245,2003-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_15,0.16624691679289022,2003-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_16,0.16607044177081556,2003-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_17,0.1665214209313508,2003-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_18,0.1664970872845519,2003-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_19,0.16598559614652905,2003-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_20,0.16513669124139388,2003-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_21,0.16487489501302863,2003-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_22,0.16466181273913674,2003-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_23,0.1646148198531254,2003-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_24,0.16446861697163712,2003-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_25,0.16431737471554772,2003-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_26,0.1638562683502866,2003-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_27,0.16373214862565758,2003-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_28,0.1637810887059144,2003-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_01,0.16408576986855972,2003-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_02,0.1641288396516946,2003-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_03,0.16443617151102258,2003-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_04,0.16442786228580852,2003-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_05,0.1643143758569448,2003-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_06,0.1643822728153736,2003-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_07,0.16474744262506916,2003-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_08,0.16511304853448952,2003-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_09,0.16532327372705524,2003-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_10,0.1655684712461321,2003-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_11,0.16557366675520252,2003-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_12,0.16539097686338364,2003-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_13,0.16536179766408463,2003-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_14,0.16553121792064748,2003-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_15,0.1656184952944298,2003-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_16,0.16602655362770316,2003-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_17,0.16666149508625044,2003-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_18,0.16676762883785692,2003-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_19,0.16688341421218425,2003-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_20,0.16680298592115497,2003-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_21,0.16692203326561497,2003-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_22,0.1667721226391388,2003-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_23,0.1666666259879537,2003-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_24,0.1663161489702297,2003-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_25,0.16631138238228826,2003-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_26,0.16633160987200493,2003-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_27,0.16638191568020722,2003-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_28,0.16680812868351652,2003-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_29,0.16672786300366782,2003-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_30,0.16597262801231816,2003-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_31,0.1657223103594318,2003-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01,0.16541070723530646,2003-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_02,0.1650464652591828,2003-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_03,0.1652401455819326,2003-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_04,0.16354167713545248,2003-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_05,0.16395363703581362,2003-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_06,0.16208878487900397,2003-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_07,0.16189751656461038,2003-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_08,0.1634542651629894,2003-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_09,0.1640365049568204,2003-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_10,0.16394380235888642,2003-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_11,0.1642191840807445,2003-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_12,0.16398840118303218,2003-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_13,0.16284862493987856,2003-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_14,0.16299172128381959,2003-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_15,0.1640384413831714,2003-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_16,0.1644000236893674,2003-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_17,0.16452964042411103,2003-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_18,0.16518353517153203,2003-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_19,0.1650125302398363,2003-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_20,0.16577777398907384,2003-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_21,0.16588894173133362,2003-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_22,0.16623035756588117,2003-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_23,0.16642103544072936,2003-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_24,0.16613958242105253,2003-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_25,0.16644457764728635,2003-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_26,0.16656225278708972,2003-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_27,0.16672753458288728,2003-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_28,0.16680201610876955,2003-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_29,0.16780354335513198,2003-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_30,0.16786582844590572,2003-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01,0.1683880085138146,2003-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_02,0.1687180319160389,2003-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_03,0.1690233286433167,2003-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_04,0.16993223405095292,2003-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_05,0.17010179136424436,2003-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_06,0.16951188438388484,2003-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_07,0.169428498,2003-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_08,0.16942414335114708,2003-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_09,0.1700536869980682,2003-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_10,0.1700749396866436,2003-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_11,0.17245429512551955,2003-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_12,0.17384756609692495,2003-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_13,0.175654336,2003-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_14,0.17596046747019092,2003-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_15,0.1762799185947177,2003-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_16,0.17621853441777938,2003-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_17,0.17625910604940262,2003-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_18,0.17629917158998734,2003-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_19,0.17557326295916065,2003-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_20,0.1753162692117181,2003-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_21,0.17532308887820047,2003-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_22,0.17540232263483171,2003-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_23,0.17535128640445632,2003-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_24,0.17549129236269126,2003-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_25,0.17534825934940063,2003-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_26,0.17541695979268157,2003-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_27,0.17504217066394828,2003-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_28,0.17511557181108828,2003-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_29,0.1742669039465275,2003-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_30,0.17474182614627845,2003-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_31,0.1737722789350873,2003-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_01,0.17379682531117344,2003-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_02,0.17305735494883612,2003-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_03,0.17324392663617275,2003-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_04,0.17370153944063796,2003-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_05,0.17363776557685312,2003-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_06,0.1733732144739853,2003-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_07,0.17283173112016195,2003-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_08,0.17258630818770804,2003-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_09,0.17161305325942933,2003-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_10,0.17133821462413895,2003-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_11,0.17136468008183903,2003-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_12,0.17136143891963765,2003-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_13,0.17132357775871945,2003-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_14,0.17133812366465065,2003-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_15,0.16921685571141795,2003-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_16,0.1691563928757767,2003-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_17,0.16915863909302306,2003-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_18,0.16878136983492276,2003-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_19,0.1677416608242461,2003-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_20,0.16874219886822972,2003-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_21,,2003-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_22,,2003-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_23,,2003-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_24,,2003-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_25,,2003-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_26,,2003-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_27,,2003-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_28,,2003-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_29,,2003-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_30,,2003-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_01,0.18716794282797347,2003-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_02,0.18726544155181216,2003-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_03,0.18733078101071976,2003-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_04,0.18729811128126597,2003-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_05,0.18729811128126597,2003-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_06,0.1766830079858032,2003-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_07,0.17667247116237816,2003-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_08,0.17667724046140212,2003-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_09,0.1763736690328307,2003-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_10,0.16748471604047202,2003-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_11,0.16735149765427632,2003-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_12,0.16716805881725008,2003-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_13,0.16706735695986322,2003-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_14,0.1669411083322364,2003-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_15,0.1681313424788832,2003-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_16,0.1680191225526479,2003-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_17,0.16581169853219294,2003-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_18,0.1658468258519504,2003-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_19,0.16588849302700137,2003-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_20,0.16593037982405842,2003-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_21,0.16553488977505357,2003-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_22,0.16590318232871598,2003-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_23,0.16516814404432148,2003-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_24,0.1651724376731303,2003-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_25,0.16510609418282557,2003-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_26,0.17346526655896607,2003-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_27,0.17340323101777055,2003-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_28,0.1741214654536514,2003-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_29,0.17413720186869933,2003-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_30,0.17578913649025077,2003-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_31,0.16286666666666663,2003-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_01,0.16313333333333332,2003-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_02,0.17339090157154682,2003-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_03,0.17362349048800665,2003-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_04,0.17431344297461607,2003-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_05,0.17434361816231714,2003-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_06,0.17281090801596305,2003-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_07,0.17357378812110522,2003-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_08,0.17380577347217965,2003-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_09,0.1735900621118013,2003-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_10,0.1733514938959093,2003-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_11,0.1699299800278605,2003-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_12,0.1695616069787264,2003-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_13,0.17041331180066926,2003-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_14,0.17008157643007477,2003-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_15,0.1699532810407503,2003-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_16,0.16983338435048814,2003-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_17,0.16973487660225786,2003-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_18,0.16297999786454076,2003-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_19,0.1630091824749974,2003-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_20,0.1662969247083775,2003-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_21,0.1662969247083775,2003-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_22,0.16492022792022792,2003-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_23,0.16536689038031321,2003-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_24,0.16565212527964207,2003-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_25,0.16766666666666669,2003-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_26,0.168,2003-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_27,0.1776576128444437,2003-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_28,0.1774460031700224,2003-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_29,0.1763131574655471,2003-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_30,0.1763249001060102,2003-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_31,0.1763470194895216,2003-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_01,0.17521044553523613,2003-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_02,0.17494445662000405,2003-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_03,0.17232993661413898,2003-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_04,0.17240734224531573,2003-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_05,0.17241203673549207,2003-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_06,0.17243957665469983,2003-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_07,0.1724604290729431,2003-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_08,0.17248685592764434,2003-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_09,0.17248924910160277,2003-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_10,0.17222282622175583,2003-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_11,0.17223551266685977,2003-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_12,0.17553882312259916,2003-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_13,0.17624270680630946,2003-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_14,0.17034581769552662,2003-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_15,0.16775148107967092,2003-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_16,0.16777234388215795,2003-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_17,0.1676325003580766,2003-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_18,0.16771306452051377,2003-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_19,0.16755016060192676,2003-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_20,0.16745517812880378,2003-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_21,0.16632471556140999,2003-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_22,0.16625127640188556,2003-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_23,0.16617555078030932,2003-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_24,0.1657566099441158,2003-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_25,0.1657501572298788,2003-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_26,0.1658075254712402,2003-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_27,0.16580103681874508,2003-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_28,0.16415914179439708,2003-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_29,0.1640784380067271,2003-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_30,0.1628625525737616,2003-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_01,0.1623010684239147,2003-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_02,0.1632265948509887,2003-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_03,0.16424315065409775,2003-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_04,0.16433203234025684,2003-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_05,0.16435290265817287,2003-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_06,0.16442605022918386,2003-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_07,0.157091935,2003-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_08,0.1558466624857675,2003-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
