system:index,date,temperature,.geo
2023_09_30,2023-09-30,309.01884728115846,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_10_08,2023-10-08,308.3712012773963,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_10_16,2023-10-16,308.875106522595,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_10_24,2023-10-24,308.8040377969289,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_11_01,2023-11-01,306.4309255551934,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_11_09,2023-11-09,307.29949516601766,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_11_17,2023-11-17,306.94620105866386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_11_25,2023-11-25,305.66471411697796,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_12_03,2023-12-03,304.9341847849862,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_12_11,2023-12-11,303.62684806859437,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_12_19,2023-12-19,305.7713924493635,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_12_27,2023-12-27,305.7074775799465,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_01_01,2024-01-01,305.4454333085437,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_01_09,2024-01-09,308.14173673389035,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_01_17,2024-01-17,306.2753230675008,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_01_25,2024-01-25,309.10310118552866,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_02_02,2024-02-02,309.6069220000877,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_02_10,2024-02-10,310.5191517564199,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_02_18,2024-02-18,311.25779167942596,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_02_26,2024-02-26,312.25673432783583,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_03_05,2024-03-05,312.6550658384006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_03_13,2024-03-13,312.18959665777163,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_03_21,2024-03-21,314.8678389255873,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_03_29,2024-03-29,315.8537722560043,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_04_06,2024-04-06,314.48213745133205,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_04_14,2024-04-14,317.5462019335929,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_04_22,2024-04-22,317.10538431252473,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_04_30,2024-04-30,319.0646620587074,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_05_08,2024-05-08,313.30430290038953,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_05_16,2024-05-16,309.8610433527276,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_05_24,2024-05-24,313.7520840806684,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_06_01,2024-06-01,314.28376734811394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_06_09,2024-06-09,309.9530916534245,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_06_17,2024-06-17,310.49079166792984,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_06_25,2024-06-25,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_07_03,2024-07-03,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_07_11,2024-07-11,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_07_19,2024-07-19,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_07_27,2024-07-27,303.7429192314866,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_08_04,2024-08-04,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_08_12,2024-08-12,302.4785892869614,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_08_20,2024-08-20,308.06595293461055,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_08_28,2024-08-28,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_09_05,2024-09-05,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_09_13,2024-09-13,307.48318866371534,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_09_21,2024-09-21,306.4067635735052,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_09_29,2024-09-29,305.48301848049266,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_10_07,2024-10-07,305.1556777098746,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_10_15,2024-10-15,305.7098445965532,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_10_23,2024-10-23,304.7153604229201,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_10_31,2024-10-31,307.39400367470154,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_11_08,2024-11-08,307.17383525088593,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_11_16,2024-11-16,305.8210367907607,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_11_24,2024-11-24,305.4306929436985,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_12_02,2024-12-02,301.1404197986101,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_12_10,2024-12-10,304.00460387593506,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_12_18,2024-12-18,303.7860081368389,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_12_26,2024-12-26,304.7137630692505,"{""type"":""MultiPoint"",""coordinates"":[]}"
