system:index,airTemp,date,.geo
20030101,291.68465448048516,2003-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030102,294.1956799661607,2003-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030103,295.8285788042623,2003-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030104,295.98627753321796,2003-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030105,296.07180541093027,2003-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030106,296.9684904711127,2003-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030107,296.6955542804744,2003-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030108,296.77322708974606,2003-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030109,296.83374095545247,2003-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030110,296.32570227786834,2003-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030111,296.308510088143,2003-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030112,296.4342477695183,2003-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030113,295.7133470376328,2003-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030114,295.6959669170982,2003-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030115,295.2776460071716,2003-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030116,293.66515301303434,2003-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030117,292.869579148942,2003-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030118,294.3966456073665,2003-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030119,295.3518259015889,2003-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030120,296.1088132859946,2003-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030121,297.35601487940096,2003-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030122,297.20787154695296,2003-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030123,296.88771405751527,2003-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030124,296.0696882116566,2003-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030125,296.63190384309524,2003-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030126,298.10733257828036,2003-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030127,298.0971593322995,2003-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030128,296.8861130746464,2003-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030129,296.16863533937334,2003-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030130,296.614169238566,2003-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030131,297.139306446399,2003-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030201,296.81811306022274,2003-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030202,296.9337630407506,2003-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030203,297.0183286270921,2003-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030204,296.6385564868848,2003-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030205,297.802343552414,2003-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030206,298.1700822824122,2003-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030207,297.7440317934759,2003-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030208,296.7703488908553,2003-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030209,296.19180190717367,2003-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030210,297.08693529413614,2003-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030211,298.05032307183643,2003-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030212,298.2432358543839,2003-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030213,297.9201181777976,2003-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030214,298.0685476030195,2003-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030215,298.4881804010232,2003-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030216,297.9025965007016,2003-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030217,296.917494473144,2003-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030218,296.3264066618741,2003-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030219,295.1237918520699,2003-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030220,295.3655315806891,2003-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030221,297.37672133678916,2003-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030222,298.17004120379244,2003-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030223,298.6489728635042,2003-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030224,298.9928345362842,2003-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030225,298.5100605199812,2003-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030226,298.400057799716,2003-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030227,299.3664827302653,2003-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030228,300.51399962628517,2003-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030301,299.98843817553706,2003-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030302,299.57056611056123,2003-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030303,299.4090601842175,2003-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030304,299.0678416742547,2003-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030305,298.71435766220964,2003-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030306,299.0745348906214,2003-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030307,299.73247136972014,2003-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030308,300.27753503810465,2003-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030309,300.1386101504654,2003-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030310,299.5359126834901,2003-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030311,298.56237648525104,2003-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030312,299.18135910019794,2003-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030313,300.08933643378515,2003-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030314,300.616496494446,2003-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030315,299.65594040244196,2003-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030316,298.16500906119717,2003-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030317,298.0344302699066,2003-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030318,298.3786605280847,2003-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030319,299.30491160411214,2003-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030320,300.375999729786,2003-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030321,301.65375111686865,2003-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030322,302.593941178425,2003-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030323,302.6274647479225,2003-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030324,302.56904795751456,2003-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030325,302.24989901319,2003-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030326,302.0174359276175,2003-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030327,301.79909955953843,2003-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030328,301.86575425042633,2003-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030329,300.7445261366458,2003-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030330,301.0505892091921,2003-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030331,301.62614432750433,2003-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030401,302.4320946265627,2003-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030402,301.9133435788061,2003-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030403,299.86601944289464,2003-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030404,298.80659944938986,2003-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030405,298.6888552821284,2003-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030406,301.0220625054314,2003-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030407,300.8494895461848,2003-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030408,301.2130246924078,2003-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030409,302.37255362180997,2003-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030410,302.2463326271761,2003-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030411,301.0470799556085,2003-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030412,301.8844717653755,2003-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030413,302.04057990901174,2003-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030414,302.44412932512347,2003-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030415,303.0930930445413,2003-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030416,303.5579610961213,2003-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030417,303.0756543658606,2003-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030418,301.88257712345944,2003-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030419,301.3804384840209,2003-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030420,301.2264444719824,2003-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030421,302.8384106569902,2003-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030422,303.7731258322297,2003-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030423,303.82345309839167,2003-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030424,303.22336932808486,2003-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030425,303.8490594908787,2003-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030426,303.5851888891854,2003-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030427,303.00127059103977,2003-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030428,303.9171852622889,2003-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030429,303.8124148716019,2003-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030430,304.0862657706516,2003-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030501,303.0806250761406,2003-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030502,302.33750909866325,2003-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030503,301.4630539999122,2003-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030504,300.7500673082078,2003-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030505,300.38029253563167,2003-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030506,300.02370904048126,2003-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030507,300.673675203025,2003-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030508,301.62851116330523,2003-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030509,303.83833887381917,2003-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030510,305.27103176447775,2003-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030511,304.92777358561284,2003-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030512,303.84309667035706,2003-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030513,302.7394227224074,2003-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030514,301.8177549541614,2003-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030515,301.59926701140796,2003-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030516,302.1886821919088,2003-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030517,301.3830215574093,2003-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030518,300.2008192852059,2003-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030519,300.33695082820464,2003-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030520,300.88164542994366,2003-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030521,301.30504139948107,2003-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030522,300.51593950380874,2003-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030523,300.5100921799572,2003-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030524,301.1503973589123,2003-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030525,301.7682788633174,2003-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030526,301.443680217157,2003-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030527,301.0723382093997,2003-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030528,300.86256996677275,2003-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030529,300.997611487868,2003-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030530,301.3203933000053,2003-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030531,301.9518638029397,2003-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030601,302.12222235743593,2003-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030602,301.6599804439241,2003-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030603,301.03049028270794,2003-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030604,300.59351426804983,2003-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030605,300.70395012460915,2003-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030606,300.75896997314476,2003-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030607,301.3830056429535,2003-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030608,301.81215590568337,2003-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030609,301.81634519100777,2003-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030610,300.363952866967,2003-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030611,299.9010668130513,2003-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030612,298.57479846997126,2003-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030613,298.07786257382935,2003-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030614,298.1977277769582,2003-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030615,297.38830175093074,2003-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030616,296.4205816311502,2003-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030617,297.22942832335275,2003-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030618,297.27861158603326,2003-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030619,295.7574961429187,2003-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030620,296.69277313239866,2003-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030621,296.8931732365754,2003-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030622,297.68249523182766,2003-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030623,297.75826868120936,2003-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030624,297.6325911761089,2003-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030625,296.66548333220555,2003-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030626,296.55852447179274,2003-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030627,296.8528740677726,2003-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030628,296.5771208052608,2003-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030629,295.9773342033861,2003-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030630,297.0589238651644,2003-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030701,297.38409835740543,2003-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030702,297.3479458085463,2003-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030703,297.04655086162063,2003-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030704,296.78575708974944,2003-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030705,296.59832899791786,2003-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030706,296.56602763386417,2003-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030707,295.77170663694676,2003-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030708,295.98605004802107,2003-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030709,295.99667151855857,2003-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030710,296.46340734438655,2003-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030711,296.7498435173633,2003-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030712,296.91003344447296,2003-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030713,297.14771632709477,2003-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030714,297.2450847152364,2003-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030715,296.7003536113271,2003-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030716,296.00509121819397,2003-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030717,296.571939330107,2003-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030718,296.76054423877423,2003-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030719,296.76305562108513,2003-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030720,297.02796880731796,2003-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030721,297.23788739238876,2003-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030722,297.30053769902145,2003-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030723,296.30873512209433,2003-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030724,295.55237992668333,2003-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030725,295.55963112194615,2003-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030726,296.11601575650343,2003-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030727,295.48970867759346,2003-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030728,296.2952282385857,2003-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030729,296.99339941965565,2003-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030730,297.10340411966723,2003-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030731,297.0569466351657,2003-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030801,296.6998279391093,2003-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030802,296.1733241162175,2003-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030803,295.6683264496444,2003-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030804,295.8626615749925,2003-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030805,296.4582490373081,2003-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030806,296.1716480073584,2003-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030807,296.44429068164465,2003-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030808,295.7673100740845,2003-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030809,296.42142032995685,2003-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030810,296.7906720679835,2003-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030811,296.8840824872023,2003-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030812,296.7049894785675,2003-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030813,296.519894352053,2003-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030814,296.25824964041954,2003-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030815,296.24763379914174,2003-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030816,296.779652574742,2003-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030817,296.86911897729794,2003-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030818,296.589863713593,2003-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030819,295.8346013853102,2003-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030820,296.3548660040881,2003-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030821,296.9054827950171,2003-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030822,296.1102068057617,2003-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030823,295.03735634657096,2003-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030824,295.81370520129474,2003-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030825,296.22925000047684,2003-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030826,296.0075093795938,2003-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030827,295.86175856614807,2003-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030828,295.70371770851983,2003-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030829,295.6037406372607,2003-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030830,295.8997139073378,2003-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030831,296.14610963254574,2003-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030901,296.2175899347241,2003-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030902,296.1299200730813,2003-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030903,295.6793578272435,2003-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030904,295.99948997811583,2003-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030905,296.1335255486332,2003-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030906,296.0812378710683,2003-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030907,296.1920698423584,2003-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030908,296.0852233491809,2003-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030909,296.3615419491828,2003-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030910,295.96448581975613,2003-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030911,296.0308247177436,2003-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030912,296.4597110776411,2003-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030913,296.2817454378586,2003-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030914,296.41340058779275,2003-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030915,296.57619539031566,2003-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030916,296.8320697859082,2003-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030917,296.9989094636769,2003-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030918,297.1378446708564,2003-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030919,297.0661893007175,2003-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030920,297.2488864511665,2003-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030921,297.01254111502124,2003-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030922,296.56938136628315,2003-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030923,295.9548152937484,2003-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030924,295.8947464304328,2003-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030925,295.76440981031544,2003-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030926,295.8247344687751,2003-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030927,295.9280830266452,2003-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030928,296.3617089331368,2003-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030929,296.62032437998454,2003-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030930,297.16508296607304,2003-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031001,297.37314916438027,2003-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031002,297.82718855781,2003-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031003,298.1446451737722,2003-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031004,297.6912236884616,2003-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031005,296.9286354985473,2003-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031006,297.5984290555321,2003-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031007,297.4673461707288,2003-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031008,297.5959194411901,2003-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031009,297.2596886854548,2003-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031010,297.5977434260532,2003-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031011,298.43393890800843,2003-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031012,299.4563711817902,2003-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031013,299.42999203169296,2003-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031014,299.04387004919016,2003-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031015,298.6533536629668,2003-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031016,297.9894147288398,2003-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031017,297.94023328044693,2003-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031018,298.41970002962387,2003-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031019,299.0179643784663,2003-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031020,299.79744833567537,2003-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031021,299.1844683954793,2003-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031022,298.96266016336733,2003-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031023,298.5459030925989,2003-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031024,297.5853930857691,2003-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031025,297.08938885502175,2003-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031026,297.3385976382041,2003-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031027,297.76908352687155,2003-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031028,298.3267888003903,2003-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031029,299.0490296828259,2003-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031030,298.32393074651435,2003-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031031,298.66718049243906,2003-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
