system:index,airTemp,date,.geo
20030101,294.5879354011856,2003-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030102,295.3646865923252,2003-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030103,294.4364723516212,2003-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030104,293.4953156956629,2003-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030105,296.41065758576764,2003-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030106,295.5537336969062,2003-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030107,295.208118813212,2003-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030108,295.4054089039451,2003-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030109,294.77856345002965,2003-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030110,294.86605226634475,2003-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030111,295.8071598219772,2003-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030112,295.36352422184814,2003-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030113,295.87725240047035,2003-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030114,295.49460265272785,2003-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030115,295.09443116779823,2003-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030116,293.77212804729106,2003-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030117,293.46113794958035,2003-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030118,293.8572814719459,2003-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030119,294.6024432506379,2003-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030120,295.4378338243179,2003-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030121,296.11526710564516,2003-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030122,297.355629715129,2003-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030123,297.8540803087862,2003-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030124,298.0706080182073,2003-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030125,298.84904610437957,2003-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030126,298.3132398728458,2003-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030127,297.90628485255314,2003-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030128,297.8343519374565,2003-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030129,297.94173587532765,2003-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030130,298.01903626795485,2003-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030131,298.5197252103244,2003-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030201,298.36547244608283,2003-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030202,297.7872757952414,2003-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030203,296.460042947822,2003-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030204,296.5567827678406,2003-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030205,297.0804966730886,2003-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030206,297.2828821835306,2003-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030207,297.9059759095481,2003-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030208,297.8686662167399,2003-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030209,297.39604906983675,2003-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030210,297.1676605112073,2003-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030211,297.8204222969923,2003-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030212,298.6940777811991,2003-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030213,300.41612237956537,2003-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030214,299.40791213126477,2003-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030215,298.5993218355638,2003-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030216,298.87764012544886,2003-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030217,299.2334917782365,2003-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030218,299.3772903905304,2003-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030219,299.6490720115766,2003-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030220,299.84107484492563,2003-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030221,300.3281604040118,2003-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030222,299.7766286279415,2003-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030223,299.3849274313844,2003-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030224,299.09197600456724,2003-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030225,300.19938280582505,2003-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030226,300.0750262404299,2003-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030227,300.18104506623126,2003-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030228,300.9878880122633,2003-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030301,301.54689006770184,2003-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030302,301.91410913092164,2003-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030303,302.8826175550984,2003-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030304,302.4899168885721,2003-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030305,300.7432918608722,2003-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030306,300.0463264222987,2003-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030307,299.8924475681422,2003-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030308,300.18982715731966,2003-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030309,301.0224208871522,2003-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030310,300.79723922096014,2003-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030311,301.12253870624244,2003-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030312,301.0195137387506,2003-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030313,299.43271958997667,2003-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030314,300.47801949582237,2003-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030315,299.84551218379,2003-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030316,297.9822082464426,2003-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030317,298.012128970761,2003-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030318,298.9085706525129,2003-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030319,299.7711463799311,2003-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030320,299.82113569375616,2003-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030321,300.34619553254737,2003-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030322,300.6752300752289,2003-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030323,301.45515668269144,2003-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030324,302.11755008873126,2003-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030325,302.7802567304692,2003-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030326,302.53125809740294,2003-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030327,302.7474477209145,2003-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030328,302.4558393794523,2003-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030329,302.7756514292345,2003-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030330,303.33193628712826,2003-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030331,303.70448766396504,2003-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030401,304.03172002700376,2003-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030402,304.61233259412677,2003-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030403,305.1705828900255,2003-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030404,304.0708161944352,2003-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030405,304.2903413909412,2003-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030406,301.62982384605584,2003-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030407,301.9301191694193,2003-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030408,302.12662605631505,2003-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030409,303.0722315663341,2003-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030410,302.63494863941526,2003-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030411,302.9524373975987,2003-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030412,303.0699078336433,2003-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030413,303.58163648287695,2003-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030414,303.6162595711415,2003-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030415,304.99582669602364,2003-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030416,305.1716792482824,2003-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030417,305.13550080393,2003-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030418,304.9644560899277,2003-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030419,305.7745601062428,2003-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030420,304.0277625140265,2003-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030421,304.1829956758104,2003-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030422,304.804307254419,2003-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030423,305.9864990274856,2003-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030424,305.4407180816496,2003-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030425,304.61727846575036,2003-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030426,304.68495357232166,2003-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030427,304.45513520258714,2003-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030428,304.0510068519599,2003-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030429,304.0408327926116,2003-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030430,303.796254432094,2003-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030501,304.5175027455343,2003-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030502,305.7633556036302,2003-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030503,306.8583152171272,2003-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030504,306.83210605252145,2003-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030505,306.7913283925571,2003-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030506,306.0256226012405,2003-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030507,306.5672521436339,2003-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030508,306.7272237094243,2003-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030509,306.2413369414854,2003-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030510,305.89172946095897,2003-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030511,305.73813884226473,2003-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030512,305.46323652341783,2003-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030513,305.5523294864803,2003-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030514,305.97482110847466,2003-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030515,306.77464576783257,2003-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030516,306.99973077319896,2003-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030517,307.3384086365368,2003-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030518,307.07652146598673,2003-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030519,306.12163639597117,2003-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030520,306.71634758264,2003-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030521,307.23779843310797,2003-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030522,307.5706372367747,2003-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030523,307.20700959849233,2003-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030524,307.05494615602043,2003-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030525,307.6199647781388,2003-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030526,308.4068861381888,2003-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030527,307.57656874848,2003-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030528,307.6017639929167,2003-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030529,307.8848414481813,2003-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030530,308.37717340830915,2003-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030531,307.9573988883296,2003-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030601,309.02106643495654,2003-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030602,308.8930101554802,2003-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030603,308.51844978679566,2003-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030604,308.3238168343395,2003-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030605,307.7664608378322,2003-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030606,307.17962302681076,2003-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030607,306.9974580318888,2003-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030608,306.7806491643051,2003-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030609,306.3054393945439,2003-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030610,305.85563082035185,2003-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030611,305.0463809820011,2003-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030612,303.88976249701176,2003-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030613,302.90033368567447,2003-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030614,300.692155362348,2003-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030615,299.8722328205539,2003-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030616,300.994321241434,2003-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030617,300.55416225032917,2003-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030618,301.17185989128865,2003-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030619,300.6205839428407,2003-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030620,300.46602969604936,2003-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030621,300.59403385113245,2003-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030622,299.4290733917319,2003-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030623,298.5086083608941,2003-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030624,297.7684178399974,2003-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030625,299.0200078516964,2003-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030626,299.92717562291745,2003-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030627,300.30229084437093,2003-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030628,299.96023748018933,2003-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030629,299.769102368287,2003-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030630,299.14233422007516,2003-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030701,299.2646403162007,2003-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030702,299.5321648720628,2003-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030703,298.59125598733306,2003-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030704,298.08821063508805,2003-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030705,297.928138136044,2003-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030706,296.62921964806753,2003-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030707,298.18371714981646,2003-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030708,298.61707565487956,2003-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030709,298.12731167250087,2003-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030710,296.1049805802548,2003-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030711,298.6129308952472,2003-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030712,299.0982223810204,2003-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030713,299.8922035171666,2003-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030714,299.3410883450133,2003-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030715,297.7205325960524,2003-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030716,296.4325587101255,2003-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030717,297.53727637009246,2003-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030718,297.4944789274294,2003-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030719,296.5121352163166,2003-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030720,296.8733636108814,2003-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030721,298.3451310677328,2003-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030722,298.55063696138194,2003-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030723,298.0783390159235,2003-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030724,296.48949663431455,2003-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030725,296.33037261732915,2003-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030726,296.86518512231856,2003-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030727,297.5116701427177,2003-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030728,299.17225779427696,2003-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030729,299.4099961154497,2003-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030730,299.3510652765148,2003-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030731,299.18402570434154,2003-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030801,297.9171891228824,2003-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030802,297.2400487546666,2003-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030803,297.78126737611376,2003-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030804,297.77345324913074,2003-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030805,297.4379362953829,2003-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030806,296.9572297139472,2003-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030807,296.40131218731386,2003-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030808,296.35398393939835,2003-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030809,297.4189857607579,2003-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030810,298.47355748246844,2003-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030811,298.88347061448974,2003-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030812,299.3286924768435,2003-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030813,298.9251019430042,2003-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030814,298.65617642771645,2003-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030815,298.54539225728877,2003-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030816,298.92699078677646,2003-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030817,299.31642649128264,2003-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030818,299.37059780205465,2003-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030819,297.6265382854017,2003-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030820,296.88523869843215,2003-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030821,296.45873621566255,2003-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030822,296.13727889227926,2003-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030823,295.4112909206727,2003-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030824,298.2483539435594,2003-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030825,298.144661397635,2003-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030826,298.26031183256373,2003-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030827,298.0097461473248,2003-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030828,296.8094444608176,2003-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030829,296.84605608066323,2003-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030830,298.2502712502384,2003-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030831,298.18648767282593,2003-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030901,298.2716732043425,2003-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030902,297.91352352090024,2003-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030903,298.6071415001023,2003-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030904,298.35156440869935,2003-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030905,298.1717473264319,2003-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030906,298.40280109517704,2003-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030907,298.45660234346377,2003-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030908,298.32550111283155,2003-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030909,298.2741694862928,2003-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030910,298.51591046823387,2003-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030911,298.3070090124722,2003-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030912,298.3947720733161,2003-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030913,298.41391101447016,2003-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030914,298.8240340259462,2003-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030915,299.2730106178009,2003-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030916,298.8924484090798,2003-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030917,299.019009046386,2003-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030918,299.3880149539509,2003-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030919,299.2213908866449,2003-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030920,298.6578371180514,2003-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030921,298.2573275365622,2003-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030922,298.3911252820458,2003-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030923,298.19357598256295,2003-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030924,296.8132901993035,2003-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030925,296.7825505874861,2003-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030926,297.02945211758026,2003-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030927,297.11669127221876,2003-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030928,298.1531749403304,2003-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030929,297.622311770089,2003-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030930,298.20781423760815,2003-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031001,298.346710555065,2003-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031002,298.0150065432716,2003-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031003,297.2409017236932,2003-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031004,297.51021728535216,2003-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031005,297.5139102804388,2003-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031006,297.0232947719235,2003-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031007,296.2373977931722,2003-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031008,297.79336632469887,2003-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031009,298.4994107888077,2003-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031010,298.10974490756,2003-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031011,297.83512219314184,2003-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031012,298.11664927213593,2003-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031013,298.32614144685937,2003-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031014,298.17545941278144,2003-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031015,296.3149934557505,2003-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031016,296.8201405122414,2003-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031017,297.5008687793007,2003-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031018,298.3561184728919,2003-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031019,298.66269293313195,2003-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031020,297.73833195664497,2003-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031021,296.37444719837805,2003-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031022,296.21635697863127,2003-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031023,295.52766777689334,2003-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031024,295.78587382360695,2003-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031025,295.4880070970006,2003-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031026,294.6958619976647,2003-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031027,294.98449972463095,2003-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031028,296.90868205956065,2003-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031029,295.6382288558799,2003-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031030,297.0307841255467,2003-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031031,297.2948707782329,2003-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
