system:index,LST_Celsius,date,.geo
gf_Day2003_001,342.46203991212207,2003-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_002,357.34294020046434,2003-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_003,325.90960099557446,2003-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_004,354.356189100977,2003-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_005,342.35347420142296,2003-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_006,382.70851775303487,2003-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_007,369.84550457683434,2003-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_008,363.9324941059983,2003-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_009,330.66702531625856,2003-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_010,319.3422604029638,2003-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_011,338.30838279463967,2003-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_012,328.13065197871794,2003-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_013,333.40875160623654,2003-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_014,318.58173551920515,2003-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_015,338.5233427731104,2003-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_016,377.8058648981123,2003-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_017,369.80665267186396,2003-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_018,382.186091228729,2003-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_019,342.60145536731306,2003-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_020,383.8853506737306,2003-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_021,357.7208635144435,2003-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_022,368.1825175246884,2003-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_023,399.0922996724719,2003-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_024,355.18677460160154,2003-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_025,338.87047760064837,2003-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_026,390.71895831759156,2003-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_027,393.7988288032962,2003-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_028,359.406692191648,2003-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_029,402.1053276149611,2003-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_030,396.4899185220268,2003-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_031,434.1107786279478,2003-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_032,391.35509313011164,2003-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_033,405.2930642301371,2003-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_034,410.0103275827836,2003-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_035,369.1358925214404,2003-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_036,440.9234884576246,2003-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_037,374.99686606678193,2003-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_038,407.0407549565985,2003-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_039,399.59443524249406,2003-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_040,429.7127493256261,2003-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_041,437.6005028880667,2003-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_042,425.5198822892011,2003-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_043,453.1005301800772,2003-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_044,406.95951629499825,2003-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_045,463.38224832297055,2003-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_046,423.3821732401477,2003-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_047,465.74590280182895,2003-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_048,433.7597337729928,2003-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_049,425.10589014024254,2003-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_050,383.1771544658662,2003-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_051,424.9079293897288,2003-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_052,471.912048933979,2003-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_053,431.6724212685085,2003-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_054,484.7808866304189,2003-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_055,463.86756128843984,2003-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_056,464.38052189474735,2003-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_057,453.3357842114889,2003-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_058,457.7692824012776,2003-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_059,493.60846405093906,2003-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_060,444.8068757751103,2003-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_061,504.323841037029,2003-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_062,440.5132115974594,2003-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_063,482.904826204716,2003-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_064,431.7159800322594,2003-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_065,438.29351162842164,2003-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_066,469.69561852395776,2003-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_067,408.2087707702328,2003-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_068,491.98226853574437,2003-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_069,424.5693752179488,2003-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_070,494.36073030082946,2003-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_071,450.5377155323957,2003-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_072,464.0917359553994,2003-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_073,482.3470819120232,2003-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_074,469.08556676924724,2003-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_075,504.3671583439539,2003-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_076,477.02918481267517,2003-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_077,508.6684445008024,2003-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_078,460.2104383239894,2003-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_079,499.53821036395584,2003-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_080,496.0420749841428,2003-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_081,485.647542872888,2003-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_082,505.23002707510415,2003-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_083,469.2214688250154,2003-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_084,516.6403871222707,2003-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_085,453.3079265771024,2003-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_086,527.1723865873952,2003-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_087,464.06307171696744,2003-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_088,501.5519321670776,2003-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_089,502.2383100215067,2003-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_090,492.2479118036634,2003-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_091,550.2817662912447,2003-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_092,480.49789851519483,2003-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_093,507.04515457169737,2003-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_094,435.8608853528193,2003-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_095,507.03043261769386,2003-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_096,478.24893936573324,2003-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_097,464.51990660173436,2003-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_098,499.55509041282846,2003-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_099,448.4643600905472,2003-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_100,496.1667911293569,2003-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_101,446.13189668508113,2003-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_102,509.7488868077562,2003-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_103,505.00352484061534,2003-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_104,541.3019344910706,2003-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_105,453.3581352954337,2003-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_106,523.4299514202206,2003-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_107,562.440903501409,2003-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_108,487.0207045057082,2003-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_109,531.7383752124654,2003-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_110,489.99017368444675,2003-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_111,562.5165359788549,2003-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_112,493.35030856656806,2003-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_113,495.22212264147566,2003-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_114,512.0082092937276,2003-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_115,495.45358630126947,2003-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_116,529.7110464948594,2003-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_117,477.1883589683566,2003-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_118,535.0252511877975,2003-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_119,485.0194195168135,2003-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_120,504.88866552079963,2003-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_121,512.7262434966946,2003-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_122,500.8945794253516,2003-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_123,528.5393604421253,2003-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_124,479.999857700173,2003-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_125,538.2403978007169,2003-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_126,482.1772908067399,2003-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_127,547.8084143770972,2003-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_128,509.666315962345,2003-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_129,496.2221970092248,2003-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_130,502.21709566767305,2003-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_131,448.06804434510747,2003-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_132,461.38251242382375,2003-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_133,459.8318042259467,2003-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_134,446.7979385355321,2003-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_135,436.70651649784185,2003-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_136,505.4571759753077,2003-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_137,467.25239675098686,2003-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_138,471.1773794759792,2003-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_139,475.83179206968066,2003-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_140,441.98250045824375,2003-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_141,522.509347096451,2003-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_142,425.39310911298065,2003-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_143,508.5238876598879,2003-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_144,478.11694995932413,2003-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_145,537.204764684471,2003-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_146,515.7803968043793,2003-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_147,464.3081444364696,2003-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_148,507.3906976433757,2003-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_149,434.3683472745052,2003-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_150,479.80551093623023,2003-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_151,442.06313964904655,2003-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_152,494.4435902747009,2003-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_153,492.46793903846736,2003-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_154,454.42893506098454,2003-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_155,493.3954157049902,2003-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_156,411.3121753114801,2003-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_157,474.129914260182,2003-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_158,404.5154011556075,2003-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_159,468.32177137304063,2003-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_160,438.77877549210757,2003-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_161,438.1436231919635,2003-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_162,427.53319983686737,2003-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_163,443.8872887640104,2003-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_164,428.8962140856803,2003-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_165,416.3951425465275,2003-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_166,413.793402102843,2003-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_167,408.79844933708983,2003-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_168,377.14014816820526,2003-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_169,375.77069395835866,2003-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_170,378.02174899120826,2003-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_171,369.22802200617934,2003-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_172,375.7112216881145,2003-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_173,371.29891115604454,2003-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_174,397.9935280989719,2003-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_175,386.69959839031986,2003-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_176,401.2109960821069,2003-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_177,411.79360280042243,2003-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_178,392.88399322395367,2003-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_179,398.2180307467729,2003-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_180,382.5200460412636,2003-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_181,352.53013884124994,2003-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_182,382.0566017228049,2003-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_183,340.1006460221471,2003-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_184,359.2869405703958,2003-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_185,333.6594822336157,2003-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_186,334.88011299130665,2003-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_187,375.2175916910247,2003-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_188,292.0960743124494,2003-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_189,391.79436745343116,2003-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_190,379.582326647466,2003-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_191,406.6329172155849,2003-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_192,348.0593364060871,2003-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_193,393.3222685881828,2003-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_194,388.18450018794545,2003-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_195,399.8865682072623,2003-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_196,395.5567782270299,2003-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_197,304.45156550070664,2003-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_198,368.69102464694976,2003-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_199,358.68192365530774,2003-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_200,356.6831590657027,2003-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_201,353.44494033537393,2003-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_202,331.7711203811251,2003-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_203,378.1676847341362,2003-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_204,314.09783220395224,2003-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_205,366.53293096885125,2003-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_206,323.8176321642422,2003-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_207,348.5105148131257,2003-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_208,311.6892004918753,2003-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_209,290.11162265422763,2003-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_210,347.84153400644067,2003-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_211,306.3773660325782,2003-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_212,345.3771886941003,2003-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_213,353.3509266293032,2003-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_214,364.1170002528976,2003-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_215,377.2512619277404,2003-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_216,353.9166556823274,2003-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_217,308.7960347688292,2003-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_218,319.92080931179544,2003-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_219,329.2704140066886,2003-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_220,300.45593293745156,2003-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_221,351.4959206191018,2003-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_222,299.5635471223372,2003-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_223,338.67854373645946,2003-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_224,308.94134315305416,2003-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_225,334.8378923703218,2003-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_226,346.7601165762137,2003-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_227,320.1622384883127,2003-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_228,366.6781919198006,2003-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_229,310.55321310388314,2003-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_230,345.59532741712434,2003-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_231,288.93487578083096,2003-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_232,321.0208592001599,2003-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_233,329.92566585950647,2003-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_234,329.896806167374,2003-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_235,326.96800899659047,2003-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_236,262.95528662927416,2003-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_237,327.5976161322707,2003-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_238,270.6414180213548,2003-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_239,329.5673279596276,2003-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_240,326.83297432620304,2003-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_241,334.38847185478534,2003-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_242,325.30976193501033,2003-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_243,300.23076431692306,2003-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_244,349.2843057591866,2003-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_245,325.103309436337,2003-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_246,336.97333224959834,2003-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_247,332.5133908428031,2003-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_248,321.1119506350696,2003-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_249,337.09732378597613,2003-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_250,307.23259252408656,2003-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_251,330.945228391223,2003-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_252,312.10898379092976,2003-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_253,347.7257100511105,2003-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_254,305.965640193098,2003-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_255,324.18410928054726,2003-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_256,363.23958166234365,2003-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_257,345.6954531033876,2003-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_258,356.2862252575283,2003-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_259,318.4957084803307,2003-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_260,364.44083056380913,2003-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_261,315.7344532671393,2003-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_262,363.4065846921137,2003-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_263,348.0585283718919,2003-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_264,360.10592327202795,2003-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_265,365.3340558763986,2003-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_266,321.5792573093131,2003-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_267,361.34208783164866,2003-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_268,300.32056980950665,2003-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_269,346.87505932138885,2003-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
