system:index,LST_Celsius,date,.geo
gf_Day2003_062,408.2417560373155,2003-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_063,400.58571732592793,2003-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_064,379.48813469441893,2003-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_065,456.208234194129,2003-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_066,441.2672310333036,2003-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_067,408.08120285800015,2003-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_068,446.6663968684804,2003-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_069,389.5548818353721,2003-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_070,418.2314659112318,2003-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_071,421.7869739807563,2003-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_072,380.2347854755546,2003-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_073,397.241438559278,2003-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_074,390.91208126042267,2003-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_075,401.1205073368827,2003-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_076,379.5205610639351,2003-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_077,414.3170715965311,2003-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_078,359.45619675265317,2003-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_079,400.5009681335782,2003-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_080,355.93546299462025,2003-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_081,428.58839670101935,2003-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_082,447.6118761207671,2003-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_083,430.2969553507258,2003-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_084,473.10639177487667,2003-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_085,411.74229679661164,2003-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_086,475.5912557477484,2003-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_087,398.36786808264196,2003-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_088,413.9621294054437,2003-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_089,397.17707599238054,2003-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_090,416.7087644871163,2003-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_091,412.796787889783,2003-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
