Date,DPT,AP,WS,WSD,AT,Albedo,evaporation_from_bare_soil_sum,evaporation_from_vegetation_transpiration_sum,NDVI,precipitation,surface_net_solar_radiation_sum,surface_thermal_radiation_downwards_sum,volumetric_soil_water_layer_1,LST
2012-05-06,13.18657438926499,945.3668366123732,1.408177222184415,118.00896053821742,305.0168248554918,0.1448074348949704,-0.000497,-0.000147,0.2173930033342164,0.0,18514551.07775325,34800000.0,0.124917755,47.619668784983794
2012-05-07,11.7443912486184,944.9865954160048,0.7188195984070067,192.7604739350199,305.1997880341854,0.1445725708479668,-0.000491,-0.000113,0.2286735477116507,0.0,17928892.972123835,34900000.0,0.123899389,41.77718530364883
2012-05-08,12.922279766142026,945.4113577975288,0.8119067032914092,176.89368344553804,305.3029027756286,0.144501603733935,-0.000515,-0.000124,0.2127741087353777,0.0,18802857.73073878,35500000.0,0.123519712,41.56710576154201
2012-05-09,14.389557339729777,946.2520731276934,1.0022804738410749,75.42214735195398,305.08262621902884,0.144131335698953,-0.000462,-0.000194,0.2203366896495741,0.0,17732259.372890536,35500000.0,0.128299061,40.38412524725391
2012-05-10,15.068809082082794,946.9142478923148,0.9416609601018858,75.3641351163626,304.7550188221117,0.1440850430902489,-0.000451,-0.000188,0.1925861262922489,2.383956878373073,17509033.91862161,35500000.0,0.131442685,42.5848196624721
2012-05-11,16.896760435549197,945.2627432143448,0.6961090671561116,97.04006016215914,304.3023630996292,0.1439918517545012,-0.00046,-0.000169,0.214038829741106,0.0,19044324.266344428,35900000.0,0.1321961,42.00762173309204
2012-05-12,16.94054189729917,944.3768939717364,1.3344228780452247,110.70206893947376,304.39646576146856,0.1437734700135804,-0.000459,-0.000211,0.179194971480904,6.827538687708025,17902033.151214633,36100000.0,0.134897182,41.351403560456205
2012-05-13,17.589998706959193,944.8155288195726,1.3393821587223602,120.33122407404043,304.0491181194813,0.1437713810752875,-0.000458,-0.000196,0.1808863647213358,0.0,19944846.434559777,35900000.0,0.132491701,41.80407390261353
2012-05-14,14.857757660382674,944.7809695620872,1.6535175798577455,134.2332070328531,305.7879545918416,0.1419038234393455,-0.000469,-0.000161,0.1228637122145843,0.0,19301930.02129256,36200000.0,0.12958973,38.12711796641556
2012-05-15,13.963390906319889,945.1513528589018,0.9911058660084608,105.61826530188812,306.2371247344009,0.142388280322027,-0.000501,-0.000225,0.1893649510234051,0.0,19429849.6039835,35500000.0,0.126649547,46.37099659105255
2012-05-16,10.829656975353998,943.6540998626684,1.8256630482523155,125.41816635855535,306.71982709704884,0.1424632000351941,-0.000547,-0.000274,0.1155546496563981,0.0,21709810.61552565,34500000.0,0.124259928,39.688375910104774
2012-05-17,7.333467101202757,943.1820611889916,2.5647865836059625,150.60902299593226,306.4694880275411,0.1427583867486067,-0.000543,-0.000313,0.155661611968503,0.0,21174701.86424434,33200000.0,0.122496695,49.404787256428605
2012-05-18,7.698466080023081,943.8138745377968,2.9485514531928056,156.30454180562174,306.8020782840531,0.1431044598087075,-0.000546,-0.000314,0.0504048636618416,0.0,21870066.08017001,33600000.0,0.121323981,43.84145027566181
2012-05-19,8.756565883022688,944.071879289255,1.9561326176102003,156.63846602471438,307.707506542671,0.143597218,-0.000558,-0.000204,0.0481320441135419,0.0,20806452.12483854,35300000.0,0.120513128,45.322961996548976
2012-05-20,9.009712903941136,943.227669960967,1.622246866778836,170.02599566985737,307.1941396530544,0.1439241080404817,-0.000536,-0.000317,0.0458592245652423,0.0,21180867.83270136,34200000.0,0.120035026,43.4586023315517
2012-05-21,10.061615750546366,942.8349812423692,0.445543384794556,98.86525412187348,307.6805748990573,0.1454479173608797,-0.000565,-0.000233,0.1137567569371358,0.0,19976582.830951292,34800000.0,0.119635863,38.42805016623882
2012-05-22,9.991047642039009,943.2273889440085,1.460618429767546,150.80784885067038,307.4007695208912,0.1455432683751557,-0.000517,-0.00026,0.1294119553030568,0.0,19874486.383807663,34700000.0,0.119378168,39.28640840031986
2012-05-23,9.94548102555433,943.023929979356,2.5191706076918083,135.815390979614,307.72868781600573,0.145977932016373,-0.000491,-0.000276,0.1479847390185282,0.0,19291387.45201884,35500000.0,0.119228963,42.09263919868693
2012-05-24,10.676528090908278,941.8260023244768,3.112739140117657,123.52522088222427,307.81162119289905,0.1465162549639899,-0.000482,-0.000281,0.1794088292524157,0.0,19084527.64573524,35700000.0,0.119122276,47.661445225369306
2012-05-25,12.159532216816046,941.70951759017,3.0493056812545856,123.51293057843225,307.481482689746,0.147616963629684,-0.000457,-0.000284,0.1981707816077633,0.0,18818057.141755905,35900000.0,0.119040008,38.59409536635667
2012-05-26,13.66547645376926,942.1772997822392,3.2924502992468745,119.68773708698713,307.6052253092954,0.1485616607034989,-0.000455,-0.000324,0.1733244229045435,4.5040006273941975,18314383.645235214,36500000.0,0.119426618,41.15261773494379
2012-05-27,10.971172016729328,941.9187908511082,4.422904826028547,129.90682941955663,307.8999734524849,0.149628828697636,-0.000469,-0.00042,0.211716214696367,0.0,19328581.0886287,35300000.0,0.119731596,41.52731576953833
2012-05-28,13.059613064205053,942.0155306473804,3.915200269782093,119.9450305079394,307.53090676403394,0.1495892416921408,-0.000456,-0.000316,0.2207659025591815,0.0,18410482.72665528,35600000.0,0.11946585,40.4206725306174
